epoch_count,duration_days,temporal_spacing_mean_days,temporal_spacing_std_days,incidence_angle_mean_deg,incidence_angle_std_deg,coherence_mean,coherence_std,minimum_coherence,phase_quality_mean,phase_quality_std,noise_estimate_mean_mm,mean_displacement_mm,displacement_std_mm,displacement_range_mm,displacement_to_noise_ratio,mean_absolute_step_mm,max_absolute_step_mm,max_step_to_range_ratio,sign_change_count,zero_crossing_count,directional_consistency,slope_mm_per_year,linear_fit_residual_std_mm,acceleration_mm_per_year2,quadratic_fit_residual_std_mm,temporal_autocorrelation_lag1,approximate_periodicity_indicator,sample_id,target_label,is_edge_case,edge_case_type
9.0,190.1,23.76,0.28,25.03,0.0,0.7736,0.0698,0.6546,0.8403,0.0509,1.618,-0.1405,1.44,4.2394,2.62,1.6402,3.1015,0.7316,6.0,3.0,0.625,-5.7124,1.0728,36.0588,0.9757,0.0499,0.0721,STRATA_SYN_STABLE_00308,STABLE,False,none
15.0,156.59,11.18,0.3,35.93,0.0,0.8266,0.0972,0.667,0.827,0.084,2.248,1.0458,4.6147,15.7693,7.015,2.7524,6.1429,0.3895,5.0,3.0,0.6429,-30.2297,2.2998,-112.1514,2.129,0.6395,0.1289,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00047,SEASONAL_ENVIRONMENTAL,False,none
16.0,133.94,8.93,0.31,40.03,0.0,0.811,0.078,0.6826,0.8373,0.0761,2.981,5.8762,4.5823,19.1675,6.43,7.5074,15.965,0.8329,14.0,4.0,0.5333,4.586,4.5532,30.0124,4.5501,-0.6091,0.5744,STRATA_SYN_TEMPORALLY_INCONSISTENT_00324,TEMPORALLY_INCONSISTENT,False,none
6.0,111.79,22.36,0.36,42.16,0.0,0.7294,0.0636,0.6511,0.8262,0.0918,0.825,-0.116,0.6093,2.0399,2.473,0.7786,1.4461,0.7089,4.0,2.0,0.6,-1.9908,0.5726,-84.2354,0.4164,-0.1847,0.6372,STRATA_SYN_STRUCTURAL_ACCELERATING_00349,STRUCTURAL_ACCELERATING,True,short_sequence
19.0,344.0,19.11,0.31,39.72,0.0,0.8007,0.076,0.6618,0.8379,0.0639,1.011,-2.8387,2.2848,8.5378,8.445,0.753,1.6374,0.1918,4.0,1.0,0.7222,-7.564,0.7223,-0.4029,0.7222,0.7534,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00348,STRUCTURAL_MONOTONIC,False,none
11.0,216.69,21.67,0.19,43.86,0.0,0.8025,0.0857,0.6819,0.8359,0.0604,0.915,-0.0906,0.7676,2.7347,2.989,0.9011,2.3235,0.8496,5.0,5.0,0.6,-0.8544,0.7507,19.9178,0.6838,0.085,0.6714,STRATA_SYN_STABLE_00377,STABLE,False,none
15.0,242.41,17.32,0.31,27.17,0.0,0.1524,0.0332,0.1149,0.1505,0.0436,3.127,0.9967,2.7336,11.5615,3.697,3.4325,10.2901,0.89,6.0,6.0,0.5,-3.8864,2.615,10.6837,2.6074,-0.2211,0.8146,STRATA_SYN_LOW_QUALITY_00130,LOW_QUALITY,False,none
9.0,155.0,19.38,0.18,44.63,0.0,0.8613,0.0609,0.7509,0.7815,0.0722,1.675,-0.812,1.2191,4.3986,2.626,1.1664,3.5563,0.8085,4.0,3.0,0.5,-5.4922,0.9603,3.671,0.9598,0.0856,0.3723,STRATA_SYN_STRUCTURAL_ACCELERATING_00043,STRUCTURAL_ACCELERATING,False,none
19.0,106.77,5.93,0.29,27.79,0.0,0.8027,0.0755,0.7024,0.8167,0.0664,1.624,0.2963,3.6803,18.4198,11.342,3.6878,14.4129,0.7825,14.0,12.0,0.5,-7.8941,3.6119,-252.0697,3.5011,0.0374,0.9756,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00213,ATMOSPHERIC_TRANSIENT,False,none
13.0,123.25,10.27,0.34,42.7,0.0,0.7827,0.0775,0.6846,0.8204,0.0543,0.601,6.6435,5.2239,16.2443,27.029,1.6201,3.7654,0.2318,1.0,1.0,0.75,44.7067,2.24,-427.6486,0.7616,0.7796,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00174,SEASONAL_ENVIRONMENTAL,True,strong_seasonal_amplitude
6.0,72.73,14.55,0.18,33.45,0.0,0.7348,0.0556,0.6574,0.8224,0.0648,2.32,0.2066,1.5612,5.1762,2.231,1.9186,3.8194,0.7379,3.0,3.0,0.6,-14.2662,1.221,-185.7858,1.1646,-0.1087,0.5809,STRATA_SYN_STABLE_00300,STABLE,True,short_sequence
13.0,197.71,16.48,0.3,34.77,0.0,0.8108,0.0885,0.6562,0.8673,0.0718,1.119,-0.2029,1.363,5.6097,5.013,1.8772,3.0497,0.5436,8.0,8.0,0.5,2.6373,1.2883,-35.3899,1.208,-0.078,0.9032,STRATA_SYN_STABLE_00175,STABLE,False,none
22.0,197.12,9.39,0.27,30.12,0.0,0.7819,0.0942,0.6635,0.8035,0.0663,0.767,-2.0664,3.3375,10.5082,13.7,1.1978,3.5899,0.3416,8.0,2.0,0.4762,-9.2002,2.9821,237.7577,0.97,0.7905,0.2178,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00276,SEASONAL_ENVIRONMENTAL,False,none
9.0,69.36,8.67,0.34,41.72,0.0,0.814,0.1066,0.659,0.8218,0.0464,0.705,-0.7798,0.5341,1.5838,2.247,0.5255,1.3322,0.8411,5.0,2.0,0.375,-4.6067,0.4516,-181.7169,0.3384,0.1604,0.5608,STRATA_SYN_STRUCTURAL_ACCELERATING_00130,STRUCTURAL_ACCELERATING,False,none
7.0,94.01,15.67,0.26,30.7,0.0,0.7987,0.0705,0.6802,0.8503,0.0822,1.731,5.328,4.5711,12.8604,7.429,7.7839,10.9307,0.85,5.0,3.0,0.5,22.9104,4.127,-465.3125,3.8518,-0.5339,0.5386,STRATA_SYN_TEMPORALLY_INCONSISTENT_00041,TEMPORALLY_INCONSISTENT,False,none
11.0,169.98,17.0,0.39,36.54,0.0,0.172,0.041,0.1022,0.1842,0.0391,3.449,0.9651,3.4962,12.5503,3.639,4.8556,8.0586,0.6421,7.0,7.0,0.5,-5.5272,3.4007,-94.4259,3.2778,-0.0655,0.7362,STRATA_SYN_LOW_QUALITY_00183,LOW_QUALITY,False,none
17.0,348.46,21.78,0.28,34.16,0.0,0.786,0.0947,0.6573,0.8246,0.0691,2.831,1.4802,5.5014,22.7835,8.048,7.1266,11.5096,0.5052,13.0,7.0,0.5625,-10.0276,4.6582,-37.8905,4.4314,-0.0484,0.5052,STRATA_SYN_TEMPORALLY_INCONSISTENT_00244,TEMPORALLY_INCONSISTENT,False,none
13.0,210.87,17.57,0.36,44.42,0.0,0.8059,0.0808,0.6609,0.8412,0.0482,2.705,-0.5645,3.5927,13.0488,4.824,4.3258,9.1281,0.6995,7.0,7.0,0.5833,-7.8124,3.3063,-55.6619,3.2079,-0.1166,0.2425,STRATA_SYN_STRUCTURAL_ACCELERATING_00493,STRUCTURAL_ACCELERATING,False,none
13.0,140.9,11.74,0.31,30.23,0.0,0.8025,0.1138,0.6591,0.8315,0.0653,2.119,-1.6392,1.4627,5.1863,2.448,1.3231,3.2258,0.622,6.0,1.0,0.5833,-5.2349,1.3203,99.951,1.1539,0.2392,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00140,STRUCTURAL_MONOTONIC,False,none
14.0,135.18,10.4,0.3,38.78,0.0,0.8073,0.1042,0.6503,0.8039,0.0618,2.49,5.2185,3.9933,16.1834,6.499,3.8561,12.0895,0.747,10.0,2.0,0.5385,22.8783,3.0183,-117.0037,2.9403,0.1005,0.1335,STRATA_SYN_TEMPORALLY_INCONSISTENT_00386,TEMPORALLY_INCONSISTENT,False,none
16.0,178.4,11.89,0.31,33.69,0.0,0.8049,0.0992,0.6544,0.8318,0.066,1.226,-0.2897,1.5176,6.2553,5.102,1.966,4.0826,0.6527,12.0,11.0,0.5333,-4.5097,1.3574,10.4904,1.3534,-0.0796,0.5906,STRATA_SYN_STRUCTURAL_MONOTONIC_00429,STRUCTURAL_MONOTONIC,False,none
10.0,105.33,11.7,0.26,29.86,0.0,0.1716,0.0498,0.104,0.1793,0.0453,3.919,0.985,3.85,13.8887,3.544,3.3135,10.3198,0.743,3.0,4.0,0.6667,-1.7032,3.8468,-605.2899,3.1136,0.2229,0.7419,STRATA_SYN_LOW_QUALITY_00490,LOW_QUALITY,False,none
16.0,218.84,14.59,0.29,31.9,0.0,0.8253,0.0719,0.7091,0.8316,0.0657,2.099,-0.3567,2.6918,10.2937,4.904,3.0629,7.4045,0.7193,8.0,9.0,0.5333,-3.3506,2.6203,-54.3423,2.4895,0.0411,0.7833,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00181,ATMOSPHERIC_TRANSIENT,False,none
13.0,200.52,16.71,0.23,29.3,0.0,0.8124,0.085,0.6619,0.8083,0.0668,1.11,-6.359,6.4675,22.5676,20.331,5.6996,8.8342,0.3915,11.0,4.0,0.5,-32.9847,3.1453,-38.2151,3.1058,0.4737,0.2949,STRATA_SYN_TEMPORALLY_INCONSISTENT_00363,TEMPORALLY_INCONSISTENT,False,none
16.0,320.94,21.4,0.25,43.1,0.0,0.8364,0.0922,0.6768,0.838,0.07,2.336,-0.833,1.7581,6.7957,2.909,1.7662,4.2341,0.6231,7.0,6.0,0.5333,-0.879,1.742,-12.9967,1.6902,0.1321,0.8445,STRATA_SYN_STABLE_00149,STABLE,False,none
18.0,260.01,15.29,0.25,26.6,0.0,0.8149,0.0846,0.6521,0.8339,0.0687,0.732,1.6223,2.9983,11.1403,15.219,4.9251,8.7022,0.7811,16.0,11.0,0.5294,-3.7404,2.8858,-18.063,2.8607,-0.4874,0.7569,STRATA_SYN_TEMPORALLY_INCONSISTENT_00272,TEMPORALLY_INCONSISTENT,False,none
9.0,170.85,21.36,0.29,27.52,0.0,0.7721,0.0979,0.6551,0.7767,0.0547,0.515,1.6228,2.8312,8.9393,17.358,5.4905,7.6946,0.8608,7.0,6.0,0.5,2.9198,2.7967,4.7001,2.7963,-0.7837,0.9922,STRATA_SYN_TEMPORALLY_INCONSISTENT_00393,TEMPORALLY_INCONSISTENT,False,none
20.0,142.23,7.49,0.27,27.21,0.0,0.8015,0.0888,0.6656,0.8162,0.0826,2.611,2.1179,7.4991,23.596,9.037,2.5913,6.6427,0.2815,12.0,1.0,0.5263,-56.5259,3.3645,-379.8012,2.3857,0.8345,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00291,SEASONAL_ENVIRONMENTAL,False,none
21.0,213.27,10.66,0.27,41.7,0.0,0.8169,0.1001,0.6529,0.8269,0.0724,0.984,0.216,6.07,17.5766,17.862,1.4802,4.0464,0.2302,12.0,1.0,0.5,32.1823,2.0769,-10.9533,2.0712,0.9173,0.0,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00399,SEASONAL_ENVIRONMENTAL,False,none
6.0,45.75,9.15,0.26,40.8,0.0,0.1736,0.0415,0.1149,0.1716,0.0292,2.768,-0.0159,3.7549,12.0934,4.369,5.9062,12.0934,1.0,3.0,3.0,0.6,-13.3921,3.7105,-383.9716,3.6984,-0.6337,0.7064,STRATA_SYN_LOW_QUALITY_00420,LOW_QUALITY,False,none
15.0,158.08,11.29,0.23,25.7,0.0,0.7675,0.0765,0.6701,0.8431,0.0674,0.849,-1.8216,1.4085,4.9865,5.873,1.2247,2.9189,0.5854,8.0,2.0,0.7143,-7.8612,0.9391,-25.7625,0.9167,0.3628,0.1456,STRATA_SYN_STRUCTURAL_MONOTONIC_00484,STRUCTURAL_MONOTONIC,False,none
20.0,372.98,19.63,0.33,26.45,0.0,0.8389,0.0892,0.6529,0.8383,0.0739,1.646,0.6064,1.257,5.0858,3.09,1.2945,5.0313,0.9893,10.0,9.0,0.4211,-0.2511,1.2546,-5.2963,1.2341,-0.0916,0.3786,STRATA_SYN_STABLE_00006,STABLE,False,none
20.0,282.42,14.86,0.28,28.57,0.0,0.7599,0.0752,0.6587,0.8335,0.0771,2.585,-1.7223,2.5445,9.2174,3.566,2.6332,5.922,0.6425,13.0,3.0,0.5263,-6.181,2.0883,-10.841,2.0713,0.1823,0.2346,STRATA_SYN_STRUCTURAL_ACCELERATING_00397,STRUCTURAL_ACCELERATING,False,none
23.0,404.13,18.37,0.31,32.7,0.0,0.7887,0.0769,0.6537,0.8218,0.0769,2.246,-0.9731,4.3414,16.2195,7.222,2.6114,6.4897,0.4001,15.0,3.0,0.5909,0.0566,4.3414,-44.3517,3.7414,0.7517,0.3426,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00498,SEASONAL_ENVIRONMENTAL,False,none
20.0,416.13,21.9,0.3,34.49,0.0,0.8079,0.078,0.6839,0.8357,0.0671,2.859,-1.3476,3.0113,11.1141,3.887,3.7969,11.1141,1.0,13.0,10.0,0.5789,2.2033,2.9131,-12.9098,2.8306,-0.1863,0.9913,STRATA_SYN_STABLE_00383,STABLE,False,none
11.0,74.08,7.41,0.26,40.6,0.0,0.819,0.0908,0.6616,0.8615,0.0804,0.835,-0.3165,0.8358,2.8775,3.446,1.1337,2.3015,0.7998,6.0,5.0,0.6,-3.414,0.8071,15.0877,0.8066,-0.1895,0.5754,STRATA_SYN_STABLE_00088,STABLE,False,none
6.0,97.59,19.52,0.27,39.14,0.0,0.8284,0.0503,0.7853,0.8029,0.072,2.836,-2.5521,5.0899,16.3832,5.777,6.7315,16.3832,1.0,3.0,3.0,0.6,-4.3298,5.0745,430.0312,4.8379,-0.5764,0.7162,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00492,ATMOSPHERIC_TRANSIENT,False,none
20.0,177.53,9.34,0.22,38.59,0.0,0.8025,0.0934,0.6646,0.8441,0.0651,0.532,-1.1126,0.8131,2.8577,5.372,0.6023,1.1199,0.3919,14.0,2.0,0.4737,-4.6555,0.4371,-17.4602,0.4029,0.4999,0.0044,STRATA_SYN_STRUCTURAL_MONOTONIC_00133,STRUCTURAL_MONOTONIC,False,none
10.0,93.43,10.38,0.18,44.96,0.0,0.7373,0.0441,0.6575,0.8014,0.0722,0.958,1.1532,2.694,10.4663,10.925,2.9749,9.6592,0.9229,5.0,5.0,0.6667,-1.3823,2.6916,-398.6672,2.4243,-0.1945,0.7887,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00350,ATMOSPHERIC_TRANSIENT,False,none
10.0,170.89,18.99,0.34,32.02,0.0,0.8204,0.0971,0.6705,0.7797,0.0523,1.334,-1.1373,3.7212,14.1858,10.634,3.437,11.164,0.787,3.0,4.0,0.4444,-8.6849,3.4884,95.9013,3.3585,-0.0062,0.9242,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00371,ATMOSPHERIC_TRANSIENT,False,none
6.0,53.21,10.64,0.2,37.41,0.0,0.171,0.0346,0.1221,0.1989,0.0441,2.762,1.8914,1.8881,5.4135,1.96,2.056,3.918,0.7237,3.0,2.0,0.6,-26.9079,1.3301,232.4252,1.3072,-0.0996,0.0739,STRATA_SYN_LOW_QUALITY_00312,LOW_QUALITY,False,none
15.0,218.92,15.64,0.25,36.06,0.0,0.7913,0.1004,0.6585,0.8206,0.0717,0.939,-0.1752,1.0809,4.1103,4.377,1.0559,2.5409,0.6182,5.0,4.0,0.5,-0.7386,1.0723,10.5546,1.0602,0.2968,0.7766,STRATA_SYN_STABLE_00146,STABLE,False,none
12.0,170.14,15.47,0.2,32.42,0.0,0.8023,0.0701,0.7019,0.8275,0.0613,1.034,-0.5243,0.7832,3.1974,3.092,1.0089,2.1929,0.6858,7.0,5.0,0.4545,-2.3902,0.7006,17.1637,0.6815,-0.2981,0.4099,STRATA_SYN_STRUCTURAL_MONOTONIC_00396,STRUCTURAL_MONOTONIC,False,none
11.0,141.1,14.11,0.25,38.92,0.0,0.9224,0.0273,0.8899,0.8386,0.068,0.831,-0.3334,4.3961,19.9074,23.956,4.1802,19.9074,1.0,5.0,2.0,0.5,-4.3552,4.3636,103.5339,4.3101,-0.3793,0.5364,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00438,ATMOSPHERIC_TRANSIENT,True,high_coherence_atmospheric
7.0,117.24,19.54,0.33,35.45,0.0,0.8555,0.1074,0.7012,0.844,0.0469,1.119,4.0298,3.2143,8.8637,7.921,5.6242,8.0314,0.9061,5.0,1.0,0.5,14.8725,2.7919,-19.1685,2.7903,-0.5243,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00119,TEMPORALLY_INCONSISTENT,False,none
12.0,229.29,20.84,0.27,40.46,0.0,0.8013,0.0912,0.6526,0.8296,0.0793,2.674,0.5268,2.7688,9.0156,3.372,3.5661,7.5946,0.8424,6.0,7.0,0.6364,-2.3608,2.7294,-7.4364,2.7264,-0.196,0.4544,STRATA_SYN_STABLE_00432,STABLE,False,none
6.0,53.38,10.68,0.23,36.41,0.0,0.172,0.0374,0.1161,0.1365,0.0288,4.021,0.1873,4.7372,13.2597,3.298,5.1001,8.9175,0.6725,2.0,2.0,0.6,52.8619,3.9308,947.5256,3.7997,0.3435,0.9232,STRATA_SYN_LOW_QUALITY_00493,LOW_QUALITY,False,none
16.0,171.35,11.42,0.28,44.34,0.0,0.8232,0.0647,0.7384,0.8226,0.0845,0.769,-1.5997,1.2317,4.4773,5.822,0.9143,2.8916,0.6458,9.0,2.0,0.5333,-6.5668,0.7873,3.5788,0.7866,0.5022,0.142,STRATA_SYN_STRUCTURAL_MONOTONIC_00307,STRUCTURAL_MONOTONIC,False,none
12.0,79.97,7.27,0.34,28.35,0.0,0.7915,0.0893,0.6653,0.8372,0.0826,2.474,-0.8089,2.261,9.1049,3.68,2.25,6.0001,0.659,3.0,4.0,0.5455,-6.409,2.2171,-183.7226,2.1837,0.1779,0.6632,STRATA_SYN_STRUCTURAL_ACCELERATING_00070,STRUCTURAL_ACCELERATING,False,none
12.0,200.82,18.26,0.34,31.68,0.0,0.8077,0.0989,0.6528,0.8679,0.0748,1.956,-2.9031,2.3209,7.9316,4.055,2.3442,5.7481,0.7247,6.0,3.0,0.5455,-9.7335,1.5968,30.4919,1.5454,0.1222,0.1298,STRATA_SYN_STRUCTURAL_MONOTONIC_00122,STRUCTURAL_MONOTONIC,False,none
17.0,168.35,10.52,0.25,44.62,0.0,0.8314,0.0824,0.6656,0.8522,0.0858,2.32,-1.7123,6.0376,20.7476,8.943,3.3443,8.5828,0.4137,8.0,4.0,0.625,23.8798,5.0073,482.3356,2.6163,0.6528,0.3667,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00283,SEASONAL_ENVIRONMENTAL,False,none
8.0,109.75,15.68,0.23,44.23,0.0,0.8077,0.0726,0.6949,0.8074,0.0683,0.815,0.0421,5.0143,19.9071,24.426,6.5199,11.1868,0.562,5.0,6.0,0.5714,19.6334,4.6272,-215.9088,4.5363,-0.1191,0.9748,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00319,ATMOSPHERIC_TRANSIENT,False,none
8.0,90.82,12.97,0.21,27.36,0.0,0.8085,0.0874,0.6834,0.8021,0.0722,1.086,-0.4064,1.0455,3.333,3.069,1.106,2.8203,0.8462,3.0,3.0,0.5714,-0.2309,1.0453,162.5236,0.9336,0.2155,0.8659,STRATA_SYN_STRUCTURAL_ACCELERATING_00020,STRUCTURAL_ACCELERATING,False,none
13.0,98.3,8.19,0.27,33.09,0.0,0.3655,0.0454,0.2858,0.3953,0.0522,0.764,-1.5239,1.3086,4.6309,6.061,0.854,2.0683,0.4466,7.0,2.0,0.5833,-12.953,0.7314,3.1137,0.7313,0.6451,0.2889,STRATA_SYN_STRUCTURAL_MONOTONIC_00255,STRUCTURAL_MONOTONIC,True,low_coherence_structural
11.0,218.94,21.89,0.22,32.71,0.0,0.808,0.089,0.6743,0.8119,0.0811,0.815,-0.2816,2.2314,6.8152,8.362,1.3027,2.8257,0.4146,6.0,2.0,0.6,6.8535,1.8144,94.527,1.0205,0.7045,0.376,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00393,SEASONAL_ENVIRONMENTAL,False,none
20.0,341.57,17.98,0.29,42.71,0.0,0.7875,0.0905,0.6507,0.7958,0.0605,1.852,0.1842,3.4481,13.4989,7.289,2.4935,7.626,0.5649,9.0,4.0,0.5263,-0.4144,3.4461,34.6379,3.2143,0.5732,0.5864,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00351,SEASONAL_ENVIRONMENTAL,False,none
19.0,214.5,11.92,0.27,28.81,0.0,0.8146,0.0759,0.6872,0.828,0.0638,1.687,0.7886,7.243,21.0372,12.47,2.8037,6.8078,0.3236,13.0,3.0,0.5,-36.8922,3.0207,-53.8381,2.9226,0.8508,0.1806,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00238,SEASONAL_ENVIRONMENTAL,False,none
9.0,157.99,19.75,0.21,41.71,0.0,0.7959,0.0857,0.6564,0.8499,0.0603,1.653,-0.0209,1.3543,4.4807,2.711,1.6276,4.4807,1.0,5.0,5.0,0.5,3.8884,1.2411,11.007,1.2375,-0.1957,0.3038,STRATA_SYN_STRUCTURAL_ACCELERATING_00446,STRUCTURAL_ACCELERATING,True,accelerating_subtle_onset
6.0,88.61,17.72,0.15,37.44,0.0,0.8072,0.0843,0.6574,0.8703,0.0714,1.413,-0.2553,1.4788,4.3602,3.086,1.9085,3.7811,0.8672,3.0,4.0,0.6,-8.0092,1.3218,344.2891,0.8505,-0.2261,0.5242,STRATA_SYN_STRUCTURAL_MONOTONIC_00315,STRUCTURAL_MONOTONIC,False,none
16.0,197.15,13.14,0.22,36.25,0.0,0.7876,0.0889,0.6531,0.8233,0.0753,1.509,-3.1057,1.9094,5.9606,3.95,1.2251,3.0362,0.5094,10.0,4.0,0.6667,-9.4505,1.0894,-9.7899,1.0828,0.6074,0.2893,STRATA_SYN_STRUCTURAL_MONOTONIC_00164,STRUCTURAL_MONOTONIC,False,none
20.0,454.33,23.91,0.28,43.13,0.0,0.7907,0.0815,0.6562,0.8302,0.0771,1.716,2.7039,4.8905,16.7086,9.737,6.0908,11.1718,0.6686,16.0,9.0,0.5789,7.7199,3.9258,10.4659,3.8692,0.1102,0.4948,STRATA_SYN_TEMPORALLY_INCONSISTENT_00488,TEMPORALLY_INCONSISTENT,False,none
6.0,60.78,12.16,0.15,28.88,0.0,0.9397,0.0285,0.8867,0.8309,0.0607,2.145,-0.5131,1.6398,4.6548,2.17,1.6381,3.3165,0.7125,3.0,2.0,0.6,10.9306,1.5178,1046.169,0.4632,0.026,0.6156,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00019,ATMOSPHERIC_TRANSIENT,True,high_coherence_atmospheric
20.0,225.78,11.88,0.31,33.74,0.0,0.7706,0.0732,0.6534,0.81,0.0515,2.833,0.3339,2.7071,9.6914,3.421,2.606,7.6136,0.7856,8.0,7.0,0.6842,3.7022,2.6162,-12.0138,2.6094,0.2013,0.8288,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00062,ATMOSPHERIC_TRANSIENT,False,none
13.0,164.75,13.73,0.2,34.54,0.0,0.8008,0.0697,0.6513,0.8375,0.0626,2.149,0.3154,2.3951,8.917,4.149,2.8427,5.742,0.6439,7.0,6.0,0.5833,-5.4017,2.2712,-3.5623,2.271,0.0415,0.7228,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00106,ATMOSPHERIC_TRANSIENT,False,none
19.0,159.15,8.84,0.31,33.32,0.0,0.8099,0.0855,0.6773,0.8291,0.0757,1.977,-0.7089,0.9977,3.864,1.954,1.1259,2.8612,0.7405,11.0,8.0,0.5556,3.6917,0.8699,-0.7646,0.8699,0.0459,0.9784,STRATA_SYN_STABLE_00065,STABLE,False,none
15.0,167.72,11.98,0.28,44.68,0.0,0.7937,0.0948,0.6513,0.8222,0.066,0.968,-0.848,1.0956,3.4635,3.578,1.1167,2.2251,0.6424,10.0,5.0,0.5,-5.0766,0.8257,14.9184,0.8149,0.2802,0.2302,STRATA_SYN_STRUCTURAL_MONOTONIC_00124,STRUCTURAL_MONOTONIC,False,none
15.0,264.72,18.91,0.15,36.7,0.0,0.7675,0.0777,0.6596,0.8501,0.0683,2.268,0.037,2.444,10.9195,4.815,2.5415,8.5478,0.7828,10.0,5.0,0.5714,-2.1502,2.3962,34.3714,2.2712,0.035,0.71,STRATA_SYN_STABLE_00408,STABLE,False,none
6.0,34.12,6.82,0.22,34.36,0.0,0.8191,0.091,0.7073,0.8467,0.0648,2.009,5.1747,2.8833,8.8916,4.426,3.0392,5.2398,0.5893,2.0,1.0,0.8,71.6492,1.7631,-2342.0263,1.4366,-0.0002,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00385,TEMPORALLY_INCONSISTENT,False,none
20.0,332.38,17.49,0.27,26.13,0.0,0.804,0.0733,0.6599,0.7869,0.0673,1.646,12.1691,6.6647,25.9263,15.751,6.7984,12.1151,0.4673,18.0,1.0,0.5263,17.0704,4.7145,-86.1614,3.6916,0.2835,0.0,STRATA_SYN_TEMPORALLY_INCONSISTENT_00494,TEMPORALLY_INCONSISTENT,False,none
15.0,245.29,17.52,0.29,29.21,0.0,0.7953,0.0653,0.6634,0.8074,0.0791,1.233,-0.4572,3.2288,14.4372,11.709,2.9996,11.6694,0.8083,9.0,7.0,0.5,7.3189,2.8522,-49.1541,2.6934,0.0323,0.8359,STRATA_SYN_ATMOSPHERIC_TRANSIENT_00427,ATMOSPHERIC_TRANSIENT,False,none
7.0,70.63,11.77,0.3,37.05,0.0,0.1634,0.0342,0.1101,0.1666,0.0464,3.908,-1.4832,2.7078,7.5901,1.942,4.4347,7.5901,1.0,4.0,3.0,0.6667,9.2517,2.6413,297.9861,2.5863,-0.6125,0.4206,STRATA_SYN_LOW_QUALITY_00075,LOW_QUALITY,False,none
17.0,132.15,8.26,0.26,26.87,0.0,0.7896,0.0834,0.6596,0.8068,0.0774,2.715,0.2594,3.0196,9.6542,3.556,3.4341,8.1866,0.848,8.0,8.0,0.5,-6.716,2.9263,226.6189,2.6533,0.0439,0.7761,STRATA_SYN_STRUCTURAL_ACCELERATING_00417,STRUCTURAL_ACCELERATING,False,none
13.0,225.58,18.8,0.29,30.89,0.0,0.848,0.0754,0.666,0.8351,0.0839,0.594,-3.5161,2.3371,7.3206,12.324,0.7172,1.9979,0.2729,4.0,1.0,0.6667,-11.7754,0.5549,11.2948,0.5229,0.7368,0.0,STRATA_SYN_STRUCTURAL_MONOTONIC_00381,STRUCTURAL_MONOTONIC,False,none
24.0,370.31,16.1,0.29,32.09,0.0,0.7925,0.0795,0.6671,0.8389,0.0661,2.054,-0.0806,3.7008,16.2912,7.931,2.6605,8.1278,0.4989,10.0,3.0,0.5652,2.8207,3.5994,-11.5482,3.5673,0.5513,0.3048,STRATA_SYN_SEASONAL_ENVIRONMENTAL_00085,SEASONAL_ENVIRONMENTAL,False,none
7.0,63.66,10.61,0.31,26.8,0.0,0.8385,0.0728,0.6866,0.8123,0.0557,1.292,0.5097,1.0757,3.3388,2.584,1.3961,2.8102,0.8417,3.0,4.0,0.5,10.0849,0.9015,277.8385,0.8048,-0.1848,0.3902,STRATA_SYN_STRUCTURAL_ACCELERATING_00156,STRUCTURAL_ACCELERATING,False,none
19.0,131.66,7.31,0.25,30.76,0.0,0.7804,0.0761,0.6625,0.8188,0.0747,1.336,1.329,4.26,15.9815,11.962,4.8099,10.9595,0.6858,15.0,11.0,0.5556,24.212,3.3321,297.6061,2.926,0.209,0.5805,STRATA_SYN_TEMPORALLY_INCONSISTENT_00377,TEMPORALLY_INCONSISTENT,False,none
8.0,63.94,9.13,0.25,27.91,0.0,0.742,0.0571,0.6538,0.8559,0.0829,2.088,0.1228,2.1356,6.0196,2.883,3.3402,5.4236,0.901,4.0,5.0,0.5714,-2.8762,2.1292,331.9243,2.0758,-0.3095,0.2326,STRATA_SYN_STRUCTURAL_ACCELERATING_00338,STRUCTURAL_ACCELERATING,False,none
